probe,skewness,abs_skewness
cg17453780,2.640024524547113,2.640024524547113
cg14340196,-2.637813850065908,2.637813850065908
cg18181891,-2.6375591048504052,2.6375591048504052
cg14250961,-2.6369846429188857,2.6369846429188857
cg17695512,-2.635648716190084,2.635648716190084
cg22675745,-2.619871261035571,2.619871261035571
cg27181295,-2.6164514256790707,2.6164514256790707
cg26884359,-2.6161389214686506,2.6161389214686506
cg23095812,-2.613432625216364,2.613432625216364
cg12752449,-2.61251968141876,2.61251968141876
cg09911881,-2.611520539740719,2.611520539740719
cg27355713,2.6079166332401096,2.6079166332401096
cg26341848,-2.604055017470216,2.604055017470216
cg25957043,-2.6037861806471634,2.6037861806471634
cg11173202,2.601113020454632,2.601113020454632
cg23902264,-2.595048119845524,2.595048119845524
cg01430430,-2.590989362580521,2.590989362580521
cg19270309,-2.588274004755315,2.588274004755315
cg26035633,2.5879493342830946,2.5879493342830946
cg08074528,-2.587030597236437,2.587030597236437
cg00781839,-2.5856991153648456,2.5856991153648456
cg04232972,2.585457117478287,2.585457117478287
cg04243181,2.585204011812531,2.585204011812531
cg07019283,2.5845213327700174,2.5845213327700174
cg20591745,-2.5832161433986314,2.5832161433986314
cg06089606,-2.5760203257557217,2.5760203257557217
cg00348763,2.5755030085997865,2.5755030085997865
cg06329587,-2.574120878241795,2.574120878241795
cg11305940,-2.5696395846577835,2.5696395846577835
cg08165221,2.569427233849927,2.569427233849927
cg06960881,-2.56890679235852,2.56890679235852
cg01023778,2.567659515209745,2.567659515209745
cg12326526,-2.5649374299855685,2.5649374299855685
cg12762089,-2.564498405433098,2.564498405433098
cg09990556,2.5636279779241398,2.5636279779241398
cg01523860,2.5622017400857238,2.5622017400857238
cg27618278,-2.5603310286489576,2.5603310286489576
cg03296797,2.55952716966005,2.55952716966005
cg21842916,-2.5591539503154217,2.5591539503154217
cg27391540,-2.5562238724861572,2.5562238724861572
cg26869362,2.5560152106122325,2.5560152106122325
cg04940251,-2.55374458085072,2.55374458085072
cg15337196,-2.550257289816208,2.550257289816208
cg03132773,2.5452004768795207,2.5452004768795207
cg04593859,-2.542529356967071,2.542529356967071
cg04156900,-2.5402511249744415,2.5402511249744415
cg00021325,2.5390068988091494,2.5390068988091494
cg21782985,-2.538427759985925,2.538427759985925
cg00121884,-2.5377352581397363,2.5377352581397363
cg15925527,-2.537282954539439,2.537282954539439
cg13493766,2.535184426253259,2.535184426253259
cg15908186,2.526071404055989,2.526071404055989
cg03514933,-2.5259729258673924,2.5259729258673924
cg16296438,-2.5187447870271322,2.5187447870271322
cg11006261,-2.510873375023949,2.510873375023949
cg24160371,-2.508411119576949,2.508411119576949
cg01871963,-2.503404071166445,2.503404071166445
cg13955758,-2.499092877316395,2.499092877316395
cg01592263,-2.498248415635791,2.498248415635791
cg01023798,-2.4963466581522127,2.4963466581522127
cg15921239,-2.4960941500325737,2.4960941500325737
cg02683509,-2.49439611802211,2.49439611802211
cg02153534,-2.492465344274651,2.492465344274651
cg13598111,-2.4914652849607335,2.4914652849607335
cg15731752,-2.488196843985382,2.488196843985382
cg03955409,2.486601911910001,2.486601911910001
cg04124690,-2.482755251862796,2.482755251862796
cg03469082,2.482329513629685,2.482329513629685
cg25874421,2.482150217740709,2.482150217740709
cg16267643,2.481632167330779,2.481632167330779
cg24561952,-2.47957580160883,2.47957580160883
cg00934883,2.479459996572079,2.479459996572079
cg01677987,-2.4776188157547288,2.4776188157547288
cg12378869,-2.4747266454199313,2.4747266454199313
cg20469507,-2.4747244798974064,2.4747244798974064
cg17110559,-2.473592557333802,2.473592557333802
cg07505159,-2.4734870568671603,2.4734870568671603
cg26708759,2.4732890212649075,2.4732890212649075
cg10488685,-2.47300567330169,2.47300567330169
cg10359030,2.471091982785995,2.471091982785995
cg05301102,2.4682240306019123,2.4682240306019123
cg15935860,-2.4671483914919574,2.4671483914919574
cg17278528,2.4604016474099164,2.4604016474099164
cg06642012,-2.459791648029803,2.459791648029803
cg08796692,-2.4591253267289024,2.4591253267289024
cg05168378,2.4578448933470263,2.4578448933470263
cg09812885,-2.457584085253989,2.457584085253989
cg01575836,-2.455269715454516,2.455269715454516
cg22727932,-2.4548966454752494,2.4548966454752494
cg25438788,-2.454091090818651,2.454091090818651
cg02478708,-2.4540576821970057,2.4540576821970057
cg06578097,2.4517361459249902,2.4517361459249902
cg26337914,-2.449359122237859,2.449359122237859
cg18034232,2.445984379761948,2.445984379761948
cg12882713,-2.442395410862459,2.442395410862459
cg07273803,2.4387167279341475,2.4387167279341475
cg02420850,2.4359599961717464,2.4359599961717464
cg07660381,-2.435154573895534,2.435154573895534
cg14586546,-2.4350431183511225,2.4350431183511225
cg05051902,-2.433739006954878,2.433739006954878
cg01943029,-2.432667798020803,2.432667798020803
cg17060339,2.4314444303478613,2.4314444303478613
cg22866754,-2.4290473712160163,2.4290473712160163
cg15558098,-2.4242233562182154,2.4242233562182154
cg11612040,-2.424125772728407,2.424125772728407
cg24349804,-2.422867379847822,2.422867379847822
cg05986853,-2.422520810332167,2.422520810332167
cg26277026,-2.4224748010910933,2.4224748010910933
cg06973106,2.420374121093873,2.420374121093873
cg27340749,2.4175607518290616,2.4175607518290616
cg00759699,2.417289692019906,2.417289692019906
cg11826460,-2.413326095476601,2.413326095476601
cg08991015,2.412554368598219,2.412554368598219
cg22417032,-2.411374660186369,2.411374660186369
cg19449948,-2.4070651709685484,2.4070651709685484
cg03978375,2.4069029160124362,2.4069029160124362
cg04131010,-2.4053759729335473,2.4053759729335473
cg14938029,-2.403943895290527,2.403943895290527
cg12331004,-2.400642198095777,2.400642198095777
cg11611011,-2.3996856703621923,2.3996856703621923
cg17826107,-2.398375313027462,2.398375313027462
cg06064269,-2.397956147455886,2.397956147455886
cg10740367,-2.397752833090385,2.397752833090385
cg05720871,-2.3966307727515757,2.3966307727515757
cg20995055,2.3915058346854057,2.3915058346854057
cg00718414,-2.390845773266691,2.390845773266691
cg09118053,-2.3894594283306065,2.3894594283306065
cg09658497,-2.388192308941378,2.388192308941378
cg10588834,-2.3793898765211265,2.3793898765211265
cg03773282,-2.378812219978636,2.378812219978636
cg24924631,-2.3773391342323698,2.3773391342323698
cg09483763,-2.3773051909232117,2.3773051909232117
cg03978312,2.37234695358633,2.37234695358633
cg00603871,2.3715522265452287,2.3715522265452287
cg02493604,2.3696376486642374,2.3696376486642374
cg03757379,2.369415434404947,2.369415434404947
cg08460548,2.3687076755453442,2.3687076755453442
cg22920954,-2.3660914144262453,2.3660914144262453
cg25252017,-2.3652772949312717,2.3652772949312717
cg08855671,-2.364534757679534,2.364534757679534
cg19878659,2.360844762599121,2.360844762599121
cg20253742,-2.3571800327402235,2.3571800327402235
cg12134349,-2.357095820959227,2.357095820959227
cg17410857,-2.3565779714014305,2.3565779714014305
cg25475742,-2.3552997646425697,2.3552997646425697
cg06489615,-2.3507562792676278,2.3507562792676278
cg08190291,2.350427810794449,2.350427810794449
cg00324562,2.3502845266179526,2.3502845266179526
cg02359506,-2.350115977597053,2.350115977597053
cg07581811,-2.3484093013780405,2.3484093013780405
cg24500422,2.344614123104891,2.344614123104891
cg02317321,2.3440375135961355,2.3440375135961355
cg10577241,-2.3422823565377913,2.3422823565377913
cg14078070,-2.3383500677585043,2.3383500677585043
cg19317517,2.3358895896070373,2.3358895896070373
cg24749385,-2.3355569040074173,2.3355569040074173
cg20793193,2.331924596623315,2.331924596623315
cg06627077,2.327995833624178,2.327995833624178
cg16716659,-2.3265834023670644,2.3265834023670644
cg15838042,-2.325187951020016,2.325187951020016
cg16087633,-2.3155482704561274,2.3155482704561274
cg22756156,-2.3136250319138405,2.3136250319138405
cg24668914,-2.313355726044455,2.313355726044455
cg03523945,2.3131601191925064,2.3131601191925064
cg05733623,2.3105542356312774,2.3105542356312774
cg10131887,2.309949210221171,2.309949210221171
cg02536838,-2.3094565976958172,2.3094565976958172
cg19511444,-2.30917470347929,2.30917470347929
cg06038777,2.3079270433541006,2.3079270433541006
cg21218093,2.307341328221065,2.307341328221065
cg04406910,2.3073107065079435,2.3073107065079435
cg17321639,-2.3044169975579276,2.3044169975579276
cg24692861,2.303463311901613,2.303463311901613
cg16405211,-2.301398834220996,2.301398834220996
cg14762062,2.2988813999072724,2.2988813999072724
cg16110645,-2.296304155483631,2.296304155483631
cg00353953,2.295523107598053,2.295523107598053
cg25269247,2.2935292827281346,2.2935292827281346
cg26579073,-2.2925635680212997,2.2925635680212997
cg19471856,-2.2920113796804014,2.2920113796804014
cg00300750,2.29105903761117,2.29105903761117
cg15665081,-2.2903276794321648,2.2903276794321648
cg21986027,-2.2898638814156036,2.2898638814156036
cg16259583,-2.2881493620443853,2.2881493620443853
cg25416149,-2.2859420889720514,2.2859420889720514
cg00303606,-2.2831536338512612,2.2831536338512612
cg01494348,2.275726554088464,2.275726554088464
cg27264374,2.275271839655101,2.275271839655101
cg00189061,-2.27179905168553,2.27179905168553
cg20603637,2.2716277210400695,2.2716277210400695
cg22779330,-2.2711872427403854,2.2711872427403854
cg17371436,2.2683665855681796,2.2683665855681796
cg27000944,2.26676634471192,2.26676634471192
cg08380973,-2.263587157414036,2.263587157414036
cg03068843,-2.2559646627474477,2.2559646627474477
cg25220574,-2.255832302499884,2.255832302499884
cg25494804,-2.2529211947586103,2.2529211947586103
cg22052672,-2.252791088577357,2.252791088577357
cg15276629,2.2527600318896024,2.2527600318896024
cg05970314,2.252414140818042,2.252414140818042
cg17651212,-2.2510545055652083,2.2510545055652083
cg01839452,-2.2500697321215424,2.2500697321215424
cg10996349,-2.2490168298392907,2.2490168298392907
cg25581063,2.247799446908889,2.247799446908889
cg04064828,-2.2451575741046823,2.2451575741046823
cg22247748,-2.2446579191384193,2.2446579191384193
cg25080924,-2.2409579711328353,2.2409579711328353
cg07306108,-2.237771079037055,2.237771079037055
cg01623879,-2.236338796605908,2.236338796605908
cg19023552,-2.235981052582356,2.235981052582356
cg09818637,-2.235059954241955,2.235059954241955
cg25831752,-2.2328185128125355,2.2328185128125355
cg11609578,2.230955309966273,2.230955309966273
cg02510708,2.229789752135349,2.229789752135349
cg13561921,2.2296305443011755,2.2296305443011755
cg09336277,-2.2282027196427245,2.2282027196427245
cg22401796,2.2269201767303377,2.2269201767303377
cg11732642,2.2224860717487473,2.2224860717487473
cg04986935,-2.221791532590328,2.221791532590328
cg10030458,-2.2198953770044163,2.2198953770044163
cg25890074,-2.2183710531090046,2.2183710531090046
cg07409680,2.2176482568266827,2.2176482568266827
cg19090522,-2.2167621214130007,2.2167621214130007
cg00138267,2.2160971523232966,2.2160971523232966
cg14615660,2.21529235215355,2.21529235215355
cg11393453,2.2135579308785998,2.2135579308785998
cg23244559,2.2121980582517873,2.2121980582517873
cg22027879,-2.2106979142064485,2.2106979142064485
cg07577668,2.2069110680563586,2.2069110680563586
cg23944925,2.2055366127834892,2.2055366127834892
cg02533866,2.205194541778314,2.205194541778314
ch.17.1102270R,2.2046844161908292,2.2046844161908292
cg08857713,-2.2030171801121514,2.2030171801121514
cg16832868,-2.2017432567938333,2.2017432567938333
cg21712732,-2.2014201009729573,2.2014201009729573
cg14716792,-2.2006793885971976,2.2006793885971976
cg01132485,-2.1960106908694805,2.1960106908694805
cg14032371,-2.195935023200388,2.195935023200388
cg22449980,-2.1952779560739284,2.1952779560739284
cg21532432,2.194861139503865,2.194861139503865
cg21305452,2.194497453486989,2.194497453486989
cg16808568,-2.19285368136292,2.19285368136292
cg19305111,2.1928102222849724,2.1928102222849724
cg06216293,2.192567264745907,2.192567264745907
cg13048593,-2.191310785167944,2.191310785167944
cg10174575,-2.19029335658432,2.19029335658432
cg02540826,2.1880535916478814,2.1880535916478814
cg06757399,2.1859399164508795,2.1859399164508795
cg01961825,-2.1847834000329796,2.1847834000329796
cg04141008,-2.17887196797025,2.17887196797025
cg05337454,-2.178360687568823,2.178360687568823
cg27409974,-2.1767194183363268,2.1767194183363268
cg17537307,-2.1760582006833014,2.1760582006833014
cg09848114,-2.175902593233198,2.175902593233198
cg05106869,-2.175443514023015,2.175443514023015
cg27353085,-2.1723331529337875,2.1723331529337875
cg03282968,-2.1721733186351244,2.1721733186351244
cg13404054,2.1705298296065005,2.1705298296065005
cg12108265,-2.1695087293203237,2.1695087293203237
cg04675170,2.169505480771135,2.169505480771135
cg02800571,-2.169313174573636,2.169313174573636
cg21561124,-2.1685531441156245,2.1685531441156245
cg21852992,2.167382750330585,2.167382750330585
cg14810343,2.167046746064439,2.167046746064439
cg03593616,-2.1647410399297087,2.1647410399297087
cg13741326,2.1637634779827954,2.1637634779827954
cg14455590,-2.162727796027368,2.162727796027368
cg03195667,2.161484243638847,2.161484243638847
cg17364250,-2.158639062083569,2.158639062083569
cg06651522,-2.157518081973477,2.157518081973477
cg16363104,-2.1562704978416196,2.1562704978416196
cg15090005,2.155811482772554,2.155811482772554
cg08139234,2.152936392168931,2.152936392168931
cg06358322,-2.152272227555797,2.152272227555797
cg05207834,2.1481558602229813,2.1481558602229813
cg25563625,-2.1470775483038187,2.1470775483038187
cg07005173,2.1456292862988446,2.1456292862988446
cg02896757,-2.1453087750500837,2.1453087750500837
cg14438812,-2.142769792555354,2.142769792555354
cg07916101,2.140986627734537,2.140986627734537
cg00002660,2.1404080101829885,2.1404080101829885
cg19550034,-2.139683912165265,2.139683912165265
cg27509693,-2.1362123506024737,2.1362123506024737
cg07535605,2.1359332740658394,2.1359332740658394
cg12713960,2.1356797386687085,2.1356797386687085
cg06106839,-2.1353199335554565,2.1353199335554565
cg26919953,-2.13271562299508,2.13271562299508
cg14102731,2.1276937390718182,2.1276937390718182
cg26221410,2.126371973728573,2.126371973728573
cg23414431,-2.1263690701641993,2.1263690701641993
cg00337921,2.1237670193090463,2.1237670193090463
cg15981092,2.1203774257616113,2.1203774257616113
cg06977036,2.118300599911762,2.118300599911762
cg11046315,2.1151014943637443,2.1151014943637443
cg05101765,-2.1137567681655725,2.1137567681655725
cg24719901,2.1131726183372033,2.1131726183372033
cg16670940,-2.1129417455699864,2.1129417455699864
cg10439859,-2.1116111947204996,2.1116111947204996
cg25772076,-2.1112511267029084,2.1112511267029084
cg09309899,2.1108184724089107,2.1108184724089107
cg00705878,2.1089968729132273,2.1089968729132273
cg10835417,-2.107910860210327,2.107910860210327
cg07561338,-2.106811836252424,2.106811836252424
cg08915683,-2.1061472574380495,2.1061472574380495
cg19788250,-2.105224049447372,2.105224049447372
cg20666271,2.104990932573637,2.104990932573637
cg13093934,-2.103241830959235,2.103241830959235
cg10578717,2.1024345155121216,2.1024345155121216
cg13841901,2.102058622345701,2.102058622345701
cg22389654,-2.098568596821031,2.098568596821031
cg03686115,2.0965686377048462,2.0965686377048462
cg17090901,-2.095991679494371,2.095991679494371
cg16038868,2.095627426328616,2.095627426328616
cg16822387,2.093728903696378,2.093728903696378
cg07641497,-2.0935330844391795,2.0935330844391795
cg08220872,-2.0932252910697526,2.0932252910697526
cg17475269,-2.0927761555969724,2.0927761555969724
cg04583341,2.091461482021923,2.091461482021923
cg07977946,-2.090771192914905,2.090771192914905
cg05829696,-2.086808245044649,2.086808245044649
cg19063343,2.0864477102673176,2.0864477102673176
cg03310479,-2.085411063758382,2.085411063758382
cg03531687,-2.0853209297043493,2.0853209297043493
cg02833140,2.0842854110794766,2.0842854110794766
cg12938068,2.0830729927190785,2.0830729927190785
cg01808492,2.082613081623613,2.082613081623613
cg27067654,-2.0791132238012766,2.0791132238012766
cg24795867,-2.078542568378487,2.078542568378487
cg07113136,2.077080260134734,2.077080260134734
cg04252762,-2.075309160618685,2.075309160618685
cg08728865,-2.0747155074727597,2.0747155074727597
cg19427399,-2.0727549386623907,2.0727549386623907
cg11858305,-2.0695922314525212,2.0695922314525212
cg02045745,-2.069501175333554,2.069501175333554
cg04194341,-2.06908994527075,2.06908994527075
cg04909508,2.06888563406372,2.06888563406372
cg14682731,-2.0661454206791054,2.0661454206791054
cg06520088,-2.0627650922743404,2.0627650922743404
cg02753404,-2.0623672576444205,2.0623672576444205
cg03100992,-2.0604544036406858,2.0604544036406858
cg18868357,2.0603186465781445,2.0603186465781445
cg25533547,2.0598684399981346,2.0598684399981346
cg00594011,2.0596121541102828,2.0596121541102828
cg18243853,2.059312099549934,2.059312099549934
cg09017619,2.0588786612420438,2.0588786612420438
cg00042874,2.0581094602759666,2.0581094602759666
cg04618903,-2.057172034924675,2.057172034924675
cg14560240,-2.053899275576492,2.053899275576492
cg27479815,2.053207429275201,2.053207429275201
cg06905726,2.0531682025896414,2.0531682025896414
cg19019198,-2.0525264600861712,2.0525264600861712
cg18570658,-2.0518726258345787,2.0518726258345787
cg15661671,2.0507819565972047,2.0507819565972047
cg13923040,2.0494838898901584,2.0494838898901584
cg19523085,2.0488916992077737,2.0488916992077737
cg24235037,2.0475721663829054,2.0475721663829054
cg18236421,2.0475489722971725,2.0475489722971725
cg15561986,2.047452438589569,2.047452438589569
cg03440508,-2.047026662556768,2.047026662556768
cg12713909,-2.0463170452085016,2.0463170452085016
cg24160582,-2.0447232395013204,2.0447232395013204
cg05702234,-2.044276343307795,2.044276343307795
cg08980014,-2.0379179346765968,2.0379179346765968
cg14183976,2.0378277431644074,2.0378277431644074
cg11060276,2.0314881841828982,2.0314881841828982
cg25750800,2.0303374823657365,2.0303374823657365
cg01410230,2.0302655744302505,2.0302655744302505
cg03306486,2.0294906325125392,2.0294906325125392
cg09524229,-2.0287279697967473,2.0287279697967473
cg16676734,2.0274690147722776,2.0274690147722776
cg26768546,-2.0248451890372,2.0248451890372
cg03065383,2.0248024743429958,2.0248024743429958
cg01615880,2.0234795818891542,2.0234795818891542
cg10869957,-2.021239704722253,2.021239704722253
cg10418626,-2.0205982743320936,2.0205982743320936
cg09861115,2.0197298446102208,2.0197298446102208
cg22155786,-2.015346359272678,2.015346359272678
cg20157577,-2.0151772073263015,2.0151772073263015
cg23385838,-2.014998264341442,2.014998264341442
cg02062404,-2.0143579683805894,2.0143579683805894
cg03902201,2.012104301394282,2.012104301394282
cg23863891,-2.011104559022566,2.011104559022566
cg14412282,2.0094225127743037,2.0094225127743037
cg07640391,-2.0084208864480666,2.0084208864480666
cg00355457,-2.0070509953564364,2.0070509953564364
cg12453905,2.006959332233036,2.006959332233036
cg25916044,-2.0068735040597154,2.0068735040597154
cg27118230,2.006586042805146,2.006586042805146
cg24217005,-2.006041650108655,2.006041650108655
cg09031938,-2.0057437075379063,2.0057437075379063
cg00364051,-2.003438614353339,2.003438614353339
cg16665442,-2.0028338640248355,2.0028338640248355
cg17196465,-2.002194497944454,2.002194497944454
cg23127995,2.0018233118420987,2.0018233118420987
cg01277162,-2.000783229522102,2.000783229522102
ch.3.36228213R,2.0005557805552807,2.0005557805552807
cg13257331,-1.9998425494342709,1.9998425494342709
cg20269276,-1.998815098699655,1.998815098699655
cg05370638,1.998538073616756,1.998538073616756
cg05301811,1.9975142217698114,1.9975142217698114
cg08928321,1.9960428193200404,1.9960428193200404
cg06192866,1.9951302213880409,1.9951302213880409
cg26267038,1.9901972193714659,1.9901972193714659
cg11265725,-1.989938485620306,1.989938485620306
cg04676627,-1.9867314290940878,1.9867314290940878
cg15565004,-1.9862260974127428,1.9862260974127428
cg20000937,1.9841306669606187,1.9841306669606187
cg17290136,-1.9839353330839202,1.9839353330839202
cg18671554,-1.9837675806678188,1.9837675806678188
cg16739096,-1.9827669445734035,1.9827669445734035
cg02035199,1.9804717314827809,1.9804717314827809
cg21643262,-1.978604012567127,1.978604012567127
cg07244098,1.9783399962184245,1.9783399962184245
cg18275519,-1.9782162611884833,1.9782162611884833
cg20081453,1.9767909201475742,1.9767909201475742
cg12298979,-1.9716328076473228,1.9716328076473228
cg24895155,1.9715858829525026,1.9715858829525026
cg02855049,-1.9715304487264373,1.9715304487264373
cg16450654,-1.9668333567623182,1.9668333567623182
cg01459063,1.9661680119472282,1.9661680119472282
cg27578811,1.9652704781682186,1.9652704781682186
cg19929006,-1.9650396878450676,1.9650396878450676
cg00997655,-1.9639850450927288,1.9639850450927288
cg05390402,1.96370775395959,1.96370775395959
cg12529228,-1.96136956164713,1.96136956164713
cg11631091,-1.96008638914567,1.96008638914567
cg01029347,1.959931147839922,1.959931147839922
cg00864661,-1.9594970737277877,1.9594970737277877
cg08511757,-1.9578714385781821,1.9578714385781821
cg11027354,1.9567627822461109,1.9567627822461109
cg20514061,1.9555086323217172,1.9555086323217172
cg19498844,1.9552845829867493,1.9552845829867493
cg26488636,1.9547686347933568,1.9547686347933568
cg15697440,1.9512698268673319,1.9512698268673319
cg00741333,-1.9508873048798516,1.9508873048798516
cg02179438,1.9506405742174509,1.9506405742174509
cg27451843,-1.94985899502366,1.94985899502366
cg22176324,1.9494214718101093,1.9494214718101093
cg05404236,1.9491712293557548,1.9491712293557548
cg04964966,1.9483690994779186,1.9483690994779186
cg07298547,-1.9460878836310793,1.9460878836310793
cg03146993,1.9460798815946436,1.9460798815946436
cg04118831,-1.9460345470068356,1.9460345470068356
cg06441867,1.9456167112064542,1.9456167112064542
cg21934189,-1.9435206443353126,1.9435206443353126
cg01937840,1.9423455768052278,1.9423455768052278
cg11755819,-1.941868907829765,1.941868907829765
cg08723248,-1.9408485659942787,1.9408485659942787
cg05654008,1.9406192200700692,1.9406192200700692
cg06751612,-1.9402353778002168,1.9402353778002168
cg11812238,1.9377223755444386,1.9377223755444386
cg01742263,-1.9375707431382398,1.9375707431382398
cg23343309,-1.9372276259509862,1.9372276259509862
cg20448089,-1.9356356074324195,1.9356356074324195
cg06731599,1.9310304824392306,1.9310304824392306
cg13981120,-1.9303378540642588,1.9303378540642588
cg00615414,-1.9301343371360724,1.9301343371360724
cg16353957,1.9300344211931546,1.9300344211931546
cg11642829,1.92969123405937,1.92969123405937
cg21743712,1.9295552670146603,1.9295552670146603
cg08137948,1.9294785622935522,1.9294785622935522
cg06088858,-1.9290329396814387,1.9290329396814387
cg08034990,-1.9287165952004524,1.9287165952004524
cg11236755,-1.9269848019088784,1.9269848019088784
cg11445155,-1.9268848562929948,1.9268848562929948
cg05919376,-1.9255351000354668,1.9255351000354668
cg19860353,-1.9254421674057052,1.9254421674057052
cg09881017,-1.9253269622012126,1.9253269622012126
cg11524773,-1.924718981887438,1.924718981887438
cg22232269,-1.9237233703448977,1.9237233703448977
cg22566624,1.9218213003286013,1.9218213003286013
cg09337121,1.9214141984333355,1.9214141984333355
cg23575858,-1.9205470846743653,1.9205470846743653
cg14938677,-1.920480296437685,1.920480296437685
cg19386169,-1.9187630450533157,1.9187630450533157
cg22580629,1.918284919895702,1.918284919895702
cg08064068,-1.9141682825096273,1.9141682825096273
cg13766816,1.9137361253608942,1.9137361253608942
cg08495433,-1.9133979253319215,1.9133979253319215
cg16150393,-1.9133659797211713,1.9133659797211713
cg11585301,1.9129140005631433,1.9129140005631433
cg14541653,-1.9127590501407858,1.9127590501407858
cg24494277,-1.9126768496646176,1.9126768496646176
cg03184141,1.9121518817139906,1.9121518817139906
cg18000764,-1.9119976100572538,1.9119976100572538
cg12072024,-1.9114387415048661,1.9114387415048661
cg24978725,-1.9085448747565967,1.9085448747565967
cg23416197,1.9079520897502102,1.9079520897502102
cg09225922,1.9069705041161022,1.9069705041161022
cg24863262,-1.905857587083096,1.905857587083096
cg02251771,-1.905796542039935,1.905796542039935
cg07054788,1.9054902038548573,1.9054902038548573
cg09729924,-1.905277354944705,1.905277354944705
cg01297101,1.902706015131891,1.902706015131891
cg25620125,-1.8987887187643788,1.8987887187643788
cg13104844,-1.898598058654673,1.898598058654673
cg13134662,1.8959141836334832,1.8959141836334832
cg04350355,-1.8957386792536133,1.8957386792536133
cg12463600,1.894410777233927,1.894410777233927
cg08013227,-1.8920302943358815,1.8920302943358815
cg23599110,-1.8909385824735627,1.8909385824735627
cg24333189,1.8908745691753168,1.8908745691753168
cg01064749,1.890133720650579,1.890133720650579
cg24023187,1.889044737878607,1.889044737878607
cg06000963,1.886763765899342,1.886763765899342
cg05129572,1.8866279484411852,1.8866279484411852
cg22324934,1.8858902227225733,1.8858902227225733
cg21045241,-1.8845223960013118,1.8845223960013118
cg08497766,1.8840292033305244,1.8840292033305244
cg02923831,-1.8826998867373963,1.8826998867373963
cg13051607,-1.8825027584009004,1.8825027584009004
cg27389609,1.8824965132689324,1.8824965132689324
cg02146929,1.8817234116246804,1.8817234116246804
cg05360138,1.8812358117862422,1.8812358117862422
cg21448145,1.8812171327765814,1.8812171327765814
cg01943641,-1.8811960840767057,1.8811960840767057
cg15464226,-1.8808717462098659,1.8808717462098659
cg13242249,-1.8803422501129152,1.8803422501129152
cg14674124,-1.8799581271362205,1.8799581271362205
cg13427717,1.8794495578887407,1.8794495578887407
cg01858879,1.8781976750690599,1.8781976750690599
cg26039762,-1.8768054518838282,1.8768054518838282
cg27292710,-1.8746065410971342,1.8746065410971342
cg08634133,1.8736140749146242,1.8736140749146242
cg23875350,-1.8730111958609597,1.8730111958609597
cg19872068,-1.8728886536819853,1.8728886536819853
cg12017956,-1.8699852469369302,1.8699852469369302
cg20743391,1.8699297440900702,1.8699297440900702
cg22309696,1.869117098541845,1.869117098541845
cg08092830,-1.8690364240854305,1.8690364240854305
cg02586182,1.868625679729877,1.868625679729877
cg19239571,1.867490708585296,1.867490708585296
cg08629895,-1.8664801463155771,1.8664801463155771
cg08590939,1.865290933830198,1.865290933830198
cg21910711,-1.8620044796943627,1.8620044796943627
cg21233879,-1.8615904986552194,1.8615904986552194
cg06655100,1.861558809406945,1.861558809406945
cg24996709,-1.8602300812201453,1.8602300812201453
cg00739667,-1.8580426290179466,1.8580426290179466
cg12563269,-1.8571689134594025,1.8571689134594025
cg14061946,-1.8551785377484107,1.8551785377484107
cg05667917,1.854206777488959,1.854206777488959
cg21863499,1.8521569179551542,1.8521569179551542
cg12486558,-1.8512498986071202,1.8512498986071202
cg08469491,1.8511769966313703,1.8511769966313703
cg21701445,-1.8506549578810931,1.8506549578810931
cg14295009,1.8505240778631271,1.8505240778631271
cg17547864,-1.848123669690823,1.848123669690823
cg01022667,-1.8470438391322126,1.8470438391322126
cg12053769,1.846950227944511,1.846950227944511
cg11188633,1.8450328404711447,1.8450328404711447
cg11651535,1.8436911948032593,1.8436911948032593
cg14293548,-1.8436162338562059,1.8436162338562059
cg08144042,-1.8420551293342184,1.8420551293342184
cg10888390,1.8417815342812507,1.8417815342812507
cg25995289,-1.8398056640624727,1.8398056640624727
cg04057016,1.83875382672223,1.83875382672223
cg14377703,1.8382919169584973,1.8382919169584973
cg20630410,-1.8382454965580644,1.8382454965580644
cg18356974,1.837479007151059,1.837479007151059
cg00027570,-1.8356236951296783,1.8356236951296783
cg05760402,1.8355491070561112,1.8355491070561112
cg15722952,-1.8314631715581353,1.8314631715581353
cg24330456,-1.8300958241943448,1.8300958241943448
cg18703951,-1.8270269741962193,1.8270269741962193
cg16273734,-1.8251703540198676,1.8251703540198676
cg13163919,1.82385234913457,1.82385234913457
cg26364598,-1.822752482177598,1.822752482177598
cg23550034,-1.8213022390881863,1.8213022390881863
cg18226868,1.821026425381127,1.821026425381127
cg05155775,-1.8197892453858215,1.8197892453858215
cg25454755,1.8158039709955378,1.8158039709955378
cg18156592,-1.814737437321406,1.814737437321406
cg00528932,1.8123036519547608,1.8123036519547608
cg04149930,-1.8122652943675472,1.8122652943675472
cg16527805,1.8110063292726228,1.8110063292726228
cg12480658,1.8107153990446643,1.8107153990446643
cg15512961,1.8081857069508167,1.8081857069508167
cg08328483,-1.8081002338263927,1.8081002338263927
cg04164924,-1.8066756049567363,1.8066756049567363
cg14156581,1.806529018035511,1.806529018035511
cg21725954,1.80649354423573,1.80649354423573
cg03860250,-1.8063478681663832,1.8063478681663832
cg00994394,-1.8060150701703033,1.8060150701703033
cg14786185,-1.8057681694429768,1.8057681694429768
cg14143330,-1.804345073877335,1.804345073877335
